osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,fans_eui_kwh_m2,pumps_eui_kwh_m2,dhw_gas_eui_kwh_m2,dhw_elec_eui_kwh_m2,dhw_eui_kwh_m2,cooking_eui_kwh_m2,refrigeration_eui_kwh_m2,total_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_fans_kgco2_m2,gwp_pumps_kgco2_m2,gwp_dhw_kgco2_m2,gwp_cooking_kgco2_m2,gwp_refrigeration_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,centroid_lon,centroid_lat
way/74457832,1750.0505391743343,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",6.185823010259693,14.000513208317184,26.465101352961856,27.764778849971826,4.946794026578381,0.0,0.0,1.5535970696355652,1.5535970696355652,0.0,0.0,80.91660751772451,1.1196339648570044,5.219783338430479,9.866930807222063,10.351486969077296,1.8443033233411645,0.0,0.5792244882780885,0.0,0.0,28.981362891206096,0.0,success,,-103.48883026572398,-6.898977283643516e-06
way/74457834,1766.1789659301999,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",6.983131815862045,14.267819020136557,26.46510120468672,27.76477869441503,5.304167110055907,0.0,0.0,1.5504298327428232,1.5504298327428232,0.0,0.0,82.33542767789908,1.26394685867103,5.319442429639472,9.866930751940941,10.351486911081366,1.9775420153079237,0.0,0.5780436536818413,0.0,0.0,29.357392620322578,0.0,success,,-103.48874393047093,5.887179804458939e-08
way/74457835,288.5487570679004,1.0,3.5,QuickServiceRestaurant,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",127.11313451038664,133.9178389851358,93.5358863216111,562.9447196349975,45.67154568352913,0.0,82.35446575265281,0.0,82.35446575265281,475.4358610097727,0.0,1520.9734518980856,23.007477346379982,49.92832007315021,34.872797425513625,209.88155393207683,17.0276310340988,0.0,14.906158301230159,86.05389084276885,0.0,435.67782895521844,0.0,success,,-103.48874388440397,1.2164868561465424e-11
way/74457836,261.44285684176737,1.0,3.5,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",3.2709539250085036,88.83102600870565,41.07841138382219,317.79777318999817,32.5457886634209,0.0,14.067872716527456,0.0,14.067872716527456,0.0,0.0,497.5918258874829,0.5920426604265391,33.11869376477371,15.31518195940766,118.48390818288064,12.133981295805887,0.0,2.5462849616914696,0.0,0.0,182.1900928249859,0.0,success,,-103.48874388429921,-3.0637252763267914e-09
way/74457837,441.4992721399834,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.101305207392505,19.669205069918203,26.465101144156016,27.764778630911703,8.301464470348058,0.0,0.0,2.6920454355860954,2.6920454355860954,0.0,0.0,95.99389995831257,2.009336242538043,7.333230387807464,9.866930729373399,10.351486887405548,3.095018395550926,0.0,1.0036699156586928,0.0,0.0,33.659672558334066,0.0,success,,-103.48872653775882,-4.587097060928058e-06
way/103754349,864.2190717143808,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",8.078430579454928,16.615421068536694,26.465099668085664,27.764777082352865,6.303945944711293,0.0,0.0,1.9472037946039733,1.9472037946039733,0.0,0.0,87.17487813774541,1.4621959348813418,6.194694206140398,9.86693017905304,10.351486310059453,2.3502875586748218,0.0,0.7259720963346101,0.0,0.0,30.951566285143663,0.0,success,,-103.48874382954773,-4.482397964020964e-08
way/103754357,829.7398188762155,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",8.00846442482967,16.382405269236415,26.465098135288244,27.764775474281137,5.92591339595727,0.0,0.0,1.9795641349119257,1.9795641349119257,0.0,0.0,86.52622083450466,1.4495320608941702,6.107819391718874,9.866929607583245,10.351485710525287,2.209346439587957,0.0,0.7380369372909434,0.0,0.0,30.723150147600474,0.0,success,,-103.4887438914194,-7.81881810918404e-08
way/103754360,544.3660295276719,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",10.469797351171394,19.358496242790785,26.46510102389175,27.764778504741372,7.8892759097302205,0.0,0.0,2.4048501636906154,2.4048501636906154,0.0,0.0,94.35229919601613,1.8950333205620222,7.217389437207203,9.866930684535514,10.351486840365716,2.9413429588728985,0.0,0.8965954768284448,0.0,0.0,33.168778718371804,0.0,success,,-103.48874372263586,-8.522880614177287e-08
way/103754366,10983.116498865995,1.0,3.5,LargeOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",8.791708884542711,12.300474643310837,26.46510041143837,44.06327578132594,4.513874103299163,0.0,2.4109968774360473,0.0,2.4109968774360473,0.0,0.0,98.54543070135307,1.5912993081022306,4.5859613603162925,9.866930456195744,16.428022983000186,1.6828986541848205,0.0,0.43639043481592454,0.0,0.0,34.59150319661519,0.0,success,,-103.48872804809436,1.6871969825470435e-05
way/103754368,260.83960127986063,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",12.988334214047054,21.31363483342906,26.465102856455932,27.764780427301147,9.375246602804657,0.0,0.0,3.746722535630726,3.746722535630726,0.0,0.0,101.65382146966857,2.350888492742517,7.946319847677689,9.866931367766751,10.351487557149833,3.4953544404304546,0.0,1.3968830695141323,0.0,0.0,35.407864775281375,0.0,success,,-103.48874383049986,8.708568838925814e-08
